1311067	Halloween II	Halloween II	2009	105	40398	4.9
1311071	Kill Your Darlings	Kill Your Darlings	2013	104	30374	6.5
1313092	Animal Kingdom	Animal Kingdom	2010	113	49365	7.3
1313139	The Oranges	The Oranges	2011	90	11378	5.9
1314228	Did You Hear About the Morgans?	Did You Hear About the Morgans?	2009	103	32356	4.8
1314655	Devil	Devil	2010	80	115288	6.2
1315981	A Single Man	A Single Man	2009	99	94781	7.6
1316037	Birdemic: Shock and Terror	Birdemic: Shock and Terror	2010	105	17310	1.8
1316536	The Loved Ones	The Loved Ones	2009	84	31661	6.7
1316540	The Turin Horse	A torinói ló	2011	155	12110	7.8
1316622	Wrecked	Wrecked	2010	91	13810	5.3
1318514	Rise of the Planet of the Apes	Rise of the Planet of the Apes	2011	105	451118	7.6
1319718	Little Big Soldier	Da bing xiao jiang	2010	96	13135	7
1320082	The Concert	Le concert	2009	119	16016	7.6
1320239	Burke and Hare	Burke and Hare	2010	91	17517	6.2
1320244	The Last Exorcism	The Last Exorcism	2010	87	44147	5.6
1320253	The Expendables	The Expendables	2010	103	293816	6.5
1320261	Gulliver's Travels	Gulliver's Travels	2010	85	57451	4.9
1320291	The Reef	The Reef	2010	94	13843	5.8
1321509	Death at a Funeral	Death at a Funeral	2010	92	39383	5.7
1321511	Old Boy	Old Boy	2013	104	57795	5.8
1321860	The Beaver	The Beaver	2011	91	43419	6.7
1321870	Gangster Squad	Gangster Squad	2013	113	187657	6.7
1322269	August: Osage County	August: Osage County	2013	121	75202	7.2
1322312	Going the Distance	Going the Distance	2010	102	53064	6.3
1322930	Alone	Issiz Adam	2008	113	14981	6.8
1323045	Frozen	Frozen	2010	93	58787	6.2
1324059	Wake Up Sid	Wake Up Sid	2009	138	22421	7.6
1324999	The Twilight Saga: Breaking Dawn - Part 1	The Twilight Saga: Breaking Dawn - Part 1	2011	117	196783	4.9
1325004	The Twilight Saga: Eclipse	The Twilight Saga: Eclipse	2010	124	199688	5
1326972	Red Cliff II	Chi bi: Jue zhan tian xia	2009	142	20694	7.6
1327035	Dev D	Dev.D	2009	144	23996	8.1
1327194	The Lucky One	The Lucky One	2012	101	87827	6.5
1327773	Lee Daniels' The Butler	The Butler	2013	132	96879	7.2
1331307	Dread	Dread	2009	108	10860	5.7
1332134	King of Devil's Island	Kongen av Bastøy	2010	116	15357	7.5
1333125	Movie 43	Movie 43	2013	94	87547	4.3
1334102	The Resident	The Resident	2011	91	23381	5.3
1334260	Never Let Me Go	Never Let Me Go	2010	103	122911	7.2
1334512	Arthur	Arthur	2011	110	47574	5.7
1334553	The Perfect Host	The Perfect Host	2010	93	22297	6.8
1335975	47 Ronin	47 Ronin	2013	128	128469	6.3
1336608	Rock of Ages	Rock of Ages	2012	123	66607	5.9
1336617	Cyrus	Cyrus	2010	91	31633	6.3
1337057	Rampage	Rampage	2009	85	16418	6.3
1340107	In a Better World	Hævnen	2010	119	35142	7.7
1340138	Terminator Genisys	Terminator Genisys	2015	126	218892	6.5
1340800	Tinker Tailor Soldier Spy	Tinker Tailor Soldier Spy	2011	122	165022	7.1
1341167	Four Lions	Four Lions	2010	97	62652	7.3
1341188	How Do You Know	How Do You Know	2010	121	38426	5.4
1341710	The Shrine	The Shrine	2010	85	12047	5.6
1343092	The Great Gatsby	The Great Gatsby	2013	143	405642	7.3
1343097	The Girl Who Kicked the Hornet's Nest	Luftslottet som sprängdes	2009	147	58665	7.3
1343727	Dredd	Dredd	2012	95	223078	7.1
1345836	The Dark Knight Rises	The Dark Knight Rises	2012	164	1288840	8.4
1349451	Butter	Butter	2011	90	18658	6.2
1351685	Jack the Giant Slayer	Jack the Giant Slayer	2013	114	116334	6.3
1352824	Chloe	Chloe	2009	96	61909	6.3
1355630	If I Stay	If I Stay	2014	107	98825	6.8
1355631	The Infiltrator	The Infiltrator	2016	127	54655	7
1355644	Passengers	Passengers	2016	116	265511	7
1355683	Black Mass	Black Mass	2015	123	145675	6.9
1356864	I'm Still Here	I'm Still Here	2010	108	17492	6.2
1360860	About Elly	Darbareye Elly	2009	119	33472	8.1
1361318	Good People	Good People	2014	90	13303	5.5
1362058	Cockneys vs Zombies	Cockneys vs Zombies	2012	88	16429	5.9
1365050	Beasts of No Nation	Beasts of No Nation	2015	137	55857	7.8
1366344	The Sitter	The Sitter	2011	81	63610	5.7
1366365	The Cold Light of Day	The Cold Light of Day	2012	93	31502	4.9
1369706	The Ward	The Ward	2010	89	36509	5.6
1371111	Cloud Atlas	Cloud Atlas	2012	172	311521	7.5
1371150	This Is Where I Leave You	This Is Where I Leave You	2014	103	61413	6.6
1371155	Made in Dagenham	Made in Dagenham	2010	113	12295	7.2
1372686	Coriolanus	Coriolanus	2011	123	28624	6.2
1373215	Recep Ivedik 2	Recep Ivedik 2	2009	107	15803	4.3
1374989	Pride and Prejudice and Zombies	Pride and Prejudice and Zombies	2016	108	40165	5.8
1374992	Upside Down	Upside Down	2012	109	63613	6.4
1375666	Inception	Inception	2010	148	1682755	8.8
1375670	Grown Ups	Grown Ups	2010	102	198573	6
1375789	Race 2	Race 2	2013	150	12881	5.2
1379177	The Disappearance of Alice Creed	The Disappearance of Alice Creed	2009	100	22489	6.8
1379182	Dogtooth	Kynodontas	2009	94	57914	7.3
1381404	The Company You Keep	The Company You Keep	2012	125	28373	6.4
1385826	The Adjustment Bureau	The Adjustment Bureau	2011	106	216632	7.1
1385867	Cop Out	Cop Out	2010	107	79031	5.6
1386588	The Other Guys	The Other Guys	2010	107	208652	6.7
1386697	Suicide Squad	Suicide Squad	2016	123	467655	6.1
1386703	Total Recall	Total Recall	2012	118	218496	6.3
1386932	Ip Man 2	Yip Man 2	2010	108	80926	7.6
1389072	Downsizing	Downsizing	2017	135	26155	5.7
1389096	Stand Up Guys	Stand Up Guys	2012	95	48626	6.5
1389127	Texas Killing Fields	Texas Killing Fields	2011	105	16439	5.7
1389137	We Bought a Zoo	We Bought a Zoo	2011	124	121012	7.1
1390411	In the Heart of the Sea	In the Heart of the Sea	2015	122	98943	6.9
1391034	And Soon the Darkness	And Soon the Darkness	2010	91	14740	5.2
1392170	The Hunger Games	The Hunger Games	2012	142	762007	7.2
1392190	Mad Max: Fury Road	Mad Max: Fury Road	2015	120	696359	8.1
1392197	Marmaduke	Marmaduke	2010	87	12454	4.2
1392214	Prisoners	Prisoners	2013	153	472887	8.1
1395054	Once Upon a Time in Mumbai	Once Upon a Time in Mumbaai	2010	134	13081	7.4
1396218	Mr. Popper's Penguins	Mr. Popper's Penguins	2011	94	75049	6
1396226	Twice Born	Venuto al mondo	2012	127	13535	7.4
1396484	It	It	2017	135	253581	7.5
1397280	Taken 2	Taken 2	2012	92	259909	6.3
1397514	Journey 2: The Mysterious Island	Journey 2: The Mysterious Island	2012	94	76111	5.8
1398426	Straight Outta Compton	Straight Outta Compton	2015	147	153233	7.9
1399103	Transformers: Dark of the Moon	Transformers: Dark of the Moon	2011	154	350909	6.3
1399683	Winter's Bone	Winter's Bone	2010	100	120744	7.2
1401143	Rare Exports: A Christmas Tale	Rare Exports	2010	84	22517	6.7
1401152	Unknown	Unknown	2011	113	225585	6.9
1403177	Hesher	Hesher	2010	106	46865	7.1
1403865	True Grit	True Grit	2010	110	265657	7.6
1403981	Remember Me	Remember Me	2010	113	123621	7.2
1403988	The Romantics	The Romantics	2010	95	10685	5.1
1405365	Celeste & Jesse Forever	Celeste & Jesse Forever	2012	92	26449	6.6
1407061	Just Wright	Just Wright	2010	100	11431	5.9
1407084	Twelve	Twelve	2010	93	11236	5.7
1408101	Star Trek: Into Darkness	Star Trek: Into Darkness	2013	132	430504	7.8
1408253	Ride Along	Ride Along	2014	99	87614	6.2
1409024	Men in Black 3	Men in Black 3	2012	106	288877	6.8
1410051	Retreat	Retreat	2011	90	10064	5.8
1410063	The Flowers of War	Jin ling shi san chai	2011	146	42899	7.6
1411238	No Strings Attached	No Strings Attached	2011	108	186250	6.2
1411250	Riddick	Riddick	2013	119	137483	6.4
1411664	Bucky Larson: Born to Be a Star	Bucky Larson: Born to Be a Star	2011	97	10093	3.3
1411697	The Hangover Part II	The Hangover Part II	2011	102	409991	6.5
1412386	The Best Exotic Marigold Hotel	The Best Exotic Marigold Hotel	2011	124	81524	7.3
1412528	Table 19	Table 19	2017	87	16544	5.8
1413495	Paranoia	Paranoia	2013	106	31583	5.7
1414382	You Again	You Again	2010	105	44315	5.8
1415283	Nanny McPhee Returns	Nanny McPhee and the Big Bang	2010	109	22486	6.1
1416801	Kill the Irishman	Kill the Irishman	2011	106	38463	7.1
1418377	I, Frankenstein	I, Frankenstein	2014	92	72007	5.1
1421051	Somewhere	Somewhere	2010	97	38720	6.3
1422032	Even the Rain	También la lluvia	2010	103	10987	7.5
1422136	A Lonely Place to Die	A Lonely Place to Die	2011	99	24145	6.3
1423894	Barney's Version	Barney's Version	2010	134	22298	7.3
1423995	Stone	Stone	2010	105	37199	5.4
1424310	Chinese Zodiac	Sap ji sang ciu	2012	109	18058	6.1
1424381	Predators	Predators	2010	107	186107	6.4
1424797	I Killed My Mother	J'ai tué ma mère	2009	96	22422	7.5
1426329	Lovelace	Lovelace	2013	93	34144	6.2
1427298	The Human Race	The Human Race	2013	87	10301	5.3
1428538	Hansel & Gretel: Witch Hunters	Hansel & Gretel: Witch Hunters	2013	88	174207	6.1
1430132	The Wolverine	The Wolverine	2013	126	373903	6.7
1430612	Brick Mansions	Brick Mansions	2014	90	35572	5.7
1430615	Big Miracle	Big Miracle	2012	107	16544	6.5
1431045	Deadpool	Deadpool	2016	108	705123	8
1431181	Another Year	Another Year	2010	129	25271	7.3
1433108	Faster	Faster	2010	98	86822	6.5
1433810	Dhobi Ghat	Dhobi Ghat	2010	100	10825	7.1
1433811	Disconnect	Disconnect	2012	115	67328	7.6
1433822	The Apparition	The Apparition	2012	83	17401	4.1
1434435	Mother's Day	Mother's Day	2010	112	14214	6.3
1434447	Rocket Singh: Salesman of the Year	Rocket Singh: Salesman of the Year	2009	150	14374	7.5
1435513	Hysteria	Hysteria	2011	100	27743	6.7
1436045	13 Assassins	Jûsan-nin no shikaku	2010	141	55510	7.6
1436568	Assassination Games	Assassination Games	2011	101	14884	6.2
1437358	Sleep Tight	Mientras duermes	2011	102	29882	7.2
1438173	Bait	Bait	2012	93	13281	5.2
1438176	Fright Night	Fright Night	2011	106	90803	6.4
1438254	Charlie St. Cloud	Charlie St. Cloud	2010	99	51910	6.5
1438298	Guzaarish	Guzaarish	2010	126	13893	7.5
1439572	Perfect Sense	Perfect Sense	2011	92	47956	7.1
1440129	Battleship	Battleship	2012	131	216725	5.8
1440161	A Little Bit of Heaven	A Little Bit of Heaven	2011	106	25319	6.3
1440232	Little White Lies	Les petits mouchoirs	2010	154	20609	7.1
1440292	Submarine	Submarine	2010	97	75283	7.3
1440345	This Must Be the Place	This Must Be the Place	2011	118	28814	6.7
1440728	The American	The American	2010	105	84139	6.3
1440732	Bel Ami	Bel Ami	2012	102	16485	5.4
1441326	Martha Marcy May Marlene	Martha Marcy May Marlene	2011	102	43733	6.9
1441395	Under the Skin	Under the Skin	2013	108	101925	6.3
1441912	The Way	The Way	2010	123	25838	7.4
1441940	Broken	Broken	2012	91	11869	7.3
1441951	Quartet	Quartet	2012	94	17087	6.8
1441952	Salmon Fishing in the Yemen	Salmon Fishing in the Yemen	2011	107	55949	6.8
1441953	Testament of Youth	Testament of Youth	2014	129	20352	7.3
1446714	Prometheus	Prometheus	2012	124	513633	7
1447500	Magadheera	Magadheera	2009	147	13585	7.7
1447508	Peepli (Live)	Peepli (Live)	2010	95	10083	7.5
1448755	Killer Elite	Killer Elite	2011	116	113024	6.5
1450321	Filth	Filth	2013	97	87147	7.1
1452628	Vanishing on 7th Street	Vanishing on 7th Street	2010	92	23103	4.9
1454029	The Help	The Help	2011	146	363051	8.1
1454468	Gravity	Gravity	2013	91	657420	7.8
1456472	We Have a Pope	Habemus Papam	2011	102	11729	6.7
1456635	Goon	Goon	2011	92	77190	6.8
1456941	Tomorrow, When the War Began	Tomorrow, When the War Began	2010	103	28432	6.2
1457765	The Haunting in Connecticut 2: Ghosts of Georgia	The Haunting in Connecticut 2: Ghosts of Georgia	2013	101	14319	5.3
1457767	The Conjuring	The Conjuring	2013	112	354581	7.5
1458169	Kidnap	Kidnap	2017	95	22504	5.9
1458175	The Next Three Days	The Next Three Days	2010	133	158714	7.4
1462041	Dream House	Dream House	2011	84	56003	6
1462667	Outrage	Autoreiji	2010	109	10208	6.8
1462758	Buried	Buried	2010	95	131027	7
1462769	The Odd Life of Timothy Green	The Odd Life of Timothy Green	2012	105	40752	6.6
1462900	The Grandmaster	Yi dai zong shi	2013	130	27176	6.5
1464174	Big Mommas: Like Father, Like Son	Big Mommas: Like Father, Like Son	2011	107	21971	4.4
1464540	I Am Number Four	I Am Number Four	2011	109	208898	6.1
1464580	Stake Land	Stake Land	2010	98	37400	6.5
1464763	Mute	Mute	2018	126	11641	5.4
1465487	Heartbreaker	L'arnacoeur	2010	105	22886	6.8
1465522	Tucker and Dale vs Evil	Tucker and Dale vs Evil	2010	89	144416	7.6
1467304	The Human Centipede (First Sequence)	The Human Centipede (First Sequence)	2009	92	63641	4.4
1468846	Get a Job	Get a Job	2016	83	17516	5.3
1469304	Baywatch	Baywatch	2017	116	94978	5.6
1470023	MacGruber	MacGruber	2010	90	38261	5.5
1470827	Monsters	Monsters	2010	94	81696	6.4
1472584	Max Steel	Max Steel	2016	92	14715	4.6
1473832	Bridget Jones's Baby	Bridget Jones's Baby	2016	118	52037	6.6
1477076	Saw 3D: The Final Chapter	Saw 3D	2010	90	77954	5.6
1477837	Cedar Rapids	Cedar Rapids	2011	87	34032	6.3
1477855	Hyde Park on Hudson	Hyde Park on Hudson	2012	94	10175	5.9
1478338	Bridesmaids	Bridesmaids	2011	125	237132	6.8
1478964	Attack the Block	Attack the Block	2011	88	89410	6.6
1480295	Killing Season	Killing Season	2013	91	31472	5.4
1480656	Cosmopolis	Cosmopolis	2012	109	40273	5
1481572	Happythankyoumoreplease	Happythankyoumoreplease	2010	100	27661	6.8
1483013	Oblivion	Oblivion	2013	124	428114	7
1483831	Lebanon	Lebanon	2009	93	10106	6.9
1485796	The Greatest Showman	The Greatest Showman	2017	105	76293	7.9
1486185	Red Riding Hood	Red Riding Hood	2011	100	98064	5.4
1486190	Tamara Drewe	Tamara Drewe	2010	107	18468	6.2
1486192	The Raven	The Raven	2012	110	77300	6.4
1486193	5 Days of War	5 Days of War	2011	113	12729	5.6
1486834	What If	The F Word	2013	98	60022	6.8
1487118	Chalet Girl	Chalet Girl	2011	97	20981	6.3
1488555	The Change-Up	The Change-Up	2011	112	146727	6.3
1489889	Central Intelligence	Central Intelligence	2016	107	114011	6.3
1491044	The Iceman	The Iceman	2012	106	61846	6.9
1496025	Underworld Awakening	Underworld Awakening	2012	88	132210	6.4
1496422	The Paperboy	The Paperboy	2012	107	32010	5.8
1498569	Restless	Restless	2011	91	16109	6.8
1499658	Horrible Bosses	Horrible Bosses	2011	98	381417	6.9
1499666	Castaway on the Moon	Kimssi pyoryugi	2009	116	12876	8.1
1502404	Drive Angry	Drive Angry	2011	104	86683	5.4
1502712	Fantastic Four	Fantastic Four	2015	100	130101	4.3
1504320	The King's Speech	The King's Speech	2010	118	558334	8
1506999	Haywire	Haywire	2011	93	76369	5.8
1508675	Le Havre	Le Havre	2011	93	17339	7.2
1509767	The Three Musketeers	The Three Musketeers	2011	110	94985	5.8
1512235	Super	Super	2010	96	67083	6.8
1512685	Julia's Eyes	Los ojos de Julia	2010	118	26228	6.7
1515091	Sherlock Holmes: A Game of Shadows	Sherlock Holmes: A Game of Shadows	2011	129	373165	7.5
1517260	The Host	The Host	2013	125	100661	5.9
1517489	Spy Kids 4: All the Time in the World	Spy Kids: All the Time in the World in 4D	2011	89	17864	3.5
1519461	Area 51	Area 51	2015	91	10546	4.2
1520498	The Oogieloves in the Big Balloon Adventure	The Oogieloves in the Big Balloon Adventure	2012	88	14532	6.2
1521197	Anonymous	Anonymous	2011	130	36660	6.9
1523483	Kaboom	Kaboom	2010	86	11290	5.7
1524137	Contraband	Contraband	2012	109	107509	6.5
1524575	The Vatican Tapes	The Vatican Tapes	2015	91	14821	5.1
1524930	Vacation	Vacation	2015	99	80196	6.1
1525366	Grabbers	Grabbers	2012	94	14853	6.3
1527186	Melancholia	Melancholia	2011	135	143606	7.1
1527788	The Man from Nowhere	Ajeossi	2010	119	50439	7.8
1528071	Horns	Horns	2013	120	65357	6.5
1528100	Exodus: Gods and Kings	Exodus: Gods and Kings	2014	150	143474	6
1528313	Nothing to Declare	Rien à déclarer	2010	108	11201	6.4
1528854	Daddy's Home	Daddy's Home	2015	96	83560	6.1
1529572	Trust	Trust	2010	106	37498	6.9
1530509	The Human Centipede II (Full Sequence)	The Human Centipede II (Full Sequence)	2011	91	30095	3.9
1531663	Everything Must Go	Everything Must Go	2010	97	44143	6.4
1531901	Byzantium	Byzantium	2012	118	35786	6.5
1532503	Beginners	Beginners	2010	105	80512	7.2
1533749	Shaolin	San siu lam zi	2011	131	17161	6.9
1535108	Elysium	Elysium	2013	109	375158	6.6
1535109	Captain Phillips	Captain Phillips	2013	134	364309	7.8
1535438	Hope Springs	Hope Springs	2012	100	37123	6.3
1535612	The Son of No One	The Son of No One	2011	90	15217	5.1
1535616	The Divide	The Divide	2011	112	32431	5.8
1535970	The Ledge	The Ledge	2011	101	16958	6.6
1536044	Paranormal Activity 2	Paranormal Activity 2	2010	91	88955	5.7
1536048	W.E.	W.E.	2011	119	10759	6.3
1536410	Faces in the Crowd	Faces in the Crowd	2011	103	16902	5.8
1536537	What Happened to Monday	What Happened to Monday	2017	123	55963	6.9
1538403	The Mortal Instruments: City of Bones	The Mortal Instruments: City of Bones	2013	130	116486	5.9
1540011	Blair Witch	Blair Witch	2016	89	32219	5
1540128	Playing for Keeps	Playing for Keeps	2012	105	26255	5.7
1540133	The Guard	The Guard	2011	96	71348	7.3
1541160	Flypaper	Flypaper	2011	87	29237	6.4
1542344	127 Hours	127 Hours	2010	94	306586	7.6
1542768	True Memoirs of an International Assassin	True Memoirs of an International Assassin	2016	98	14543	5.9
1545660	Knights of Badassdom	Knights of Badassdom	2013	86	17481	5.7
1545754	Are You Here	Are You Here	2013	114	13069	5.3
1545759	Point Blank	À bout portant	2010	81	12260	6.8
1547234	Premium Rush	Premium Rush	2012	91	101794	6.5
1549572	Another Earth	Another Earth	2011	92	81159	7
1549920	The Last Stand	The Last Stand	2013	107	122118	6.4
1550312	Café de Flore	Café de Flore	2011	120	12770	7.4
1552224	Outcast	Outcast	2014	99	10653	4.6
1554091	A Better Life	A Better Life	2011	98	14055	7.2
1555064	Country Strong	Country Strong	2010	117	15664	6.3
1555149	Elite Squad: The Enemy Within	Tropa de Elite 2: O Inimigo Agora é Outro	2010	115	71920	8.1
1559547	Beautiful Creatures	Beautiful Creatures	2013	124	75280	6.2
1560139	Boy	Boy	2010	87	13297	7.5
1560747	The Master	The Master	2012	138	120233	7.1
1560985	The Devil Inside	The Devil Inside	2012	83	32261	4.2
1562871	Ra.One	Ra.One	2011	156	33698	4.8
1562872	Zindagi Na Milegi Dobara	Zindagi Na Milegi Dobara	2011	155	52471	8.1
1563738	One Day	One Day	2011	107	119584	7
1564349	Dolphin Tale	Dolphin Tale	2011	113	19512	6.9
1564367	Just Go with It	Just Go with It	2011	117	189822	6.4
1564585	Skyline	Skyline	2010	97	80800	4.4
1567437	The Voices	The Voices	2014	103	43282	6.4
1567448	Yahsi Bati	Yahsi Bati	2009	112	22736	7.4
1567609	Get the Gringo	Get the Gringo	2012	96	94130	7
1568338	Man on a Ledge	Man on a Ledge	2012	102	132842	6.6
1568346	The Girl with the Dragon Tattoo	The Girl with the Dragon Tattoo	2011	158	365204	7.8
1568911	War Horse	War Horse	2011	146	128429	7.2
1570728	Crazy, Stupid, Love.	Crazy, Stupid, Love.	2011	118	413811	7.4
1570989	Tiny Furniture	Tiny Furniture	2010	98	12935	6.2
1571222	A Dangerous Method	A Dangerous Method	2011	99	88820	6.5
1571249	The Skeleton Twins	The Skeleton Twins	2014	93	34908	6.8
1572315	Texas Chainsaw 3D	Texas Chainsaw 3D	2013	92	39132	4.8
1572491	The Last Circus	Balada triste de trompeta	2010	107	11395	6.6
1573072	Housefull	Housefull	2010	144	10120	5.4
1575694	The Hit List	The Hit List	2011	90	10788	5.4
1577061	Recep Ivedik 3	Recep Ivedik 3	2010	95	14495	4
1578275	The Dilemma	The Dilemma	2011	111	46550	5.3
1581835	Daydream Nation	Daydream Nation	2010	98	11422	6.4
1582248	Puncture	Puncture	2011	100	20591	6.9
1582507	House at the End of the Street	House at the End of the Street	2012	101	63394	5.6
1583420	Larry Crowne	Larry Crowne	2011	98	55095	6.1
1583421	G.I. Joe: Retaliation	G.I. Joe: Retaliation	2013	110	157156	5.8
1586265	What to Expect When You're Expecting	What to Expect When You're Expecting	2012	110	62467	5.7
1586752	Machine Gun Preacher	Machine Gun Preacher	2011	129	57544	6.8
1587310	Maleficent	Maleficent	2014	97	283297	7
1588170	I Saw the Devil	Ang-ma-reul bo-at-da	2010	142	84894	7.8
1588173	Warm Bodies	Warm Bodies	2013	98	200170	6.9
1588334	Jeff, Who Lives at Home	Jeff, Who Lives at Home	2011	83	58415	6.5
1588337	Of Gods and Men	Des hommes et des dieux	2010	122	13440	7.2
1588398	Sleeping Beauty	Sleeping Beauty	2011	101	27969	5.3
1588895	Uncle Boonmee Who Can Recall His Past Lives	Loong Boonmee raleuk chat	2010	114	10697	6.6
1590089	Confessions	Kokuhaku	2010	106	29862	7.8
1590193	The Commuter	The Commuter	2018	105	15464	6.5
1591095	Insidious	Insidious	2010	103	233910	6.8
1591479	Act of Valor	Act of Valor	2012	110	61509	6.5
1592281	Take This Waltz	Take This Waltz	2011	116	24608	6.6
1592525	Lockout	Lockout	2012	95	86840	6.1
1592873	LOL	LOL	2012	97	48909	4.4
1594562	The Innkeepers	The Innkeepers	2011	101	29609	5.5
1594918	Eyyvah Eyvah	Eyyvah Eyvah	2010	104	15535	7.1
1595656	To the Wonder	To the Wonder	2012	112	23962	5.9
1596343	Fast Five	Fast Five	2011	130	313154	7.3
1596345	Pawn Sacrifice	Pawn Sacrifice	2014	115	31151	7
1596346	Soul Surfer	Soul Surfer	2011	112	39133	7.1
1596350	This Means War	This Means War	2012	103	160238	6.3
1596363	The Big Short	The Big Short	2015	130	276159	7.8
1596365	The Woman in Black	The Woman in Black	2012	95	157144	6.4
1597522	Astérix and Obélix: God Save Britannia	Astérix & Obélix: Au service de sa Majesté	2012	110	10480	5.3
1598642	Z for Zachariah	Z for Zachariah	2015	98	22951	6
1598778	Contagion	Contagion	2011	106	192868	6.6
1598822	New Year's Eve	New Year's Eve	2011	113	72808	5.7
1598828	One for the Money	One for the Money	2012	91	36838	5.3
1598873	Cleanskin	Cleanskin	2012	108	18574	6.3
1599348	Safe House	Safe House	2012	115	181065	6.8
1600195	Abduction	Abduction	2011	106	69437	5.1
1600196	The Drop	The Drop	2014	106	123481	7.1
1600524	Heartbeats	Les amours imaginaires	2010	101	22286	7.2
1601913	The Grey	The Grey	2011	117	218774	6.8
1602098	Albert Nobbs	Albert Nobbs	2011	113	21296	6.7
1602472	2 Days in New York	2 Days in New York	2012	96	12859	6
1602613	Only God Forgives	Only God Forgives	2013	90	94303	5.7
1602620	Amour	Amour	2012	127	79495	7.9
1603257	ATM	ATM	2012	90	20594	4.7
1604171	Prom	Prom	2011	104	13685	5.4
1605630	American Reunion	American Reunion	2012	113	183920	6.7
1605717	Frank	Frank	2014	95	65200	7
1605783	Midnight in Paris	Midnight in Paris	2011	94	336410	7.7
1606378	A Good Day to Die Hard	A Good Day to Die Hard	2013	98	179236	5.3
1606389	The Vow	The Vow	2012	104	163644	6.8
1606392	Win Win	Win Win	2011	106	50559	7.2
1608290	Zoolander 2	Zoolander 2	2016	101	54423	4.7
1609479	Better Living Through Chemistry	Better Living Through Chemistry	2014	91	12577	6.3
1610452	Band Baaja Baaraat	Band Baaja Baaraat	2010	139	11836	7.3
1610996	Absentia	Absentia	2011	87	14653	5.8
1611224	Abraham Lincoln: Vampire Hunter	Abraham Lincoln: Vampire Hunter	2012	105	137231	5.9
1612774	Rubber	Rubber	2010	82	29128	5.8
1613750	Kon-Tiki	Kon-Tiki	2012	118	38985	7.2
1614989	Headhunters	Hodejegerne	2011	96	87401	7.6
1615065	Savages	Savages	2012	131	110869	6.5
1615147	Margin Call	Margin Call	2011	107	101498	7.1
1615160	The Foreigner	The Foreigner	2017	113	54584	7.1
1616195	J. Edgar	J. Edgar	2011	137	111113	6.6
1617661	Jupiter Ascending	Jupiter Ascending	2015	127	157239	5.3
1618442	The Last Witch Hunter	The Last Witch Hunter	2015	106	78320	6
1619029	Jackie	Jackie	2016	100	57551	6.7
1620719	Dabangg	Dabangg	2010	126	23321	6.3
1620933	Paan Singh Tomar	Paan Singh Tomar	2012	135	26927	8.2
1620935	Bleed for This	Bleed for This	2016	117	17875	6.8
1621045	Think Like a Man	Think Like a Man	2012	122	38209	6.6
1622547	30 Minutes or Less	30 Minutes or Less	2011	83	83769	6.1
1622979	Final Destination 5	Final Destination 5	2011	92	92098	5.9
1623205	Oz the Great and Powerful	Oz the Great and Powerful	2013	130	186104	6.3
1625346	Young Adult	Young Adult	2011	94	69164	6.3
1626146	Hector and the Search for Happiness	Hector and the Search for Happiness	2014	120	38882	7
1628841	Independence Day: Resurgence	Independence Day: Resurgence	2016	120	142752	5.2
1629757	Chasing Mavericks	Chasing Mavericks	2012	116	27667	7.2
1630036	Courageous	Courageous	2011	129	16738	7
1631867	Edge of Tomorrow	Edge of Tomorrow	2014	113	503391	7.9
1632708	Friends with Benefits	Friends with Benefits	2011	109	299438	6.6
1633356	Shark Night 3D	Shark Night 3D	2011	90	22216	4
1634121	Intruders	Intruders	2011	100	18767	5.4
1634122	Johnny English Reborn	Johnny English Reborn	2011	101	98165	6.3
1634136	Violet & Daisy	Violet & Daisy	2011	88	10361	6.1
1636826	Project X	Project X	2012	88	169882	6.7
1637688	In Time	In Time	2011	109	330969	6.7
1637706	Our Idiot Brother	Our Idiot Brother	2011	90	78556	6.4
1637725	Ted	Ted	2012	106	512976	7
1638002	Love, Rosie	Love, Rosie	2014	102	89928	7.2
1638355	The Man from U.N.C.L.E.	The Man from U.N.C.L.E.	2015	116	221105	7.3
1639084	Tallulah	Tallulah	2016	111	12432	6.7
1639426	Udaan	Udaan	2010	134	36213	8.2
1640459	Hobo with a Shotgun	Hobo with a Shotgun	2011	86	40058	6.1
1640548	Rampart	Rampart	2011	108	21203	5.8
1640711	A Few Best Men	A Few Best Men	2011	97	11466	5.7
1641638	The Legend Is Born: Ip Man	Yip Man chin chyun	2010	100	28279	7.1
1643222	Hell	Hell	2011	89	10910	5.9
1645080	The Art of Getting By	The Art of Getting By	2011	83	51049	6.6
1645155	Erased	Erased	2012	100	25570	6.1
1645170	The Dictator	The Dictator	2012	83	234925	6.4
1646959	Bedevilled	Kim Bok-nam salinsageonui jeonmal	2010	115	10493	7.3
1646980	The Double	The Double	2011	98	25888	5.9
1646987	Wrath of the Titans	Wrath of the Titans	2012	99	164649	5.8
1647668	Million Dollar Arm	Million Dollar Arm	2014	124	39225	7
1648112	New Kids Turbo	New Kids Turbo	2010	84	13050	6.4
1648179	Here Comes the Boom	Here Comes the Boom	2012	105	79017	6.4
1648190	The Dark Tower	The Dark Tower	2017	95	82676	5.7
1648216	Three Steps Above Heaven	Tres metros sobre el cielo	2010	118	19108	7
1649419	The Impossible	Lo imposible	2012	114	165041	7.6
1649443	[REC] 4: Apocalypse	[REC] 4: Apocalipsis	2014	95	12844	5.4
1649444	[REC] 3: Genesis	[Rec]³: Génesis	2012	80	28794	5
